sura,ayah,
76,4,
76,5,
76,6,
76,7,
76,8,
76,9,
76,10,
76,11,
76,12,
76,13,
76,14,
76,15,
76,16,
76,17,
76,18,
76,19,
76,20,
76,21,
76,22,
76,23,
76,24,
76,25,
76,26,
76,27,
76,28,
76,29,
76,30,
76,31,
77,1,
77,2,
77,3,
77,4,
77,5,
77,6,
77,7,
77,8,
77,9,
77,10,
77,11,
77,12,
77,13,
77,14,
77,15,
77,16,
77,17,
77,18,
77,19,
77,20,
77,21,
77,22,
77,23,
77,24,
77,25,
77,26,
77,27,
77,28,
77,29,
77,30,
77,31,
77,32,
77,33,
77,34,
77,35,
77,36,
77,37,
77,38,
77,39,
77,40,
77,41,
77,42,
77,43,
77,44,
77,45,
77,46,
77,47,
77,48,
77,49,
77,50,
78,1,?de?b?n ho na w?bisa-bisa w?n ho no?
78,2,"?fa kase?-b? k?se? no ho,"
78,3,?no a w?b? w?n ho abira w? ho no.
78,4,"?w?m, ?nnky? biara w?b?ba ab?hunu."
78,5,"Afei, bio ?nnky? biara w?b?ba ab?hunu."
78,6,"Ana Y?nny?? asaase no mpa,"
78,7,?ne mmep? no mmob?mu?
78,8,"Na Y?ab? mo mmienu mmienu,"
78,9,"Na Y?ay? mo nna ama ahomegye?,"
78,10,"Na Y?ay? anadwo te s? nkataso?,"
78,11,Na Y?ay? adekye? ama ak?n-homab?.
78,12,Na Y?asi ?soro ahoro? nson a ?y? den w? mo so;
78,13,Na Y?ay? awia no kanea a ?hyer?n.
78,14,"Na Y?dwiri firi mmurunkum a ?sos? no mu, nsuo a ehwie gu y??,"
78,15,Ama Y?nam so ayiyi aba ne afifide? apuiepuie.
78,16,?ne aturo ahoro? a anyini kuhaa.
78,17,"Esi pi s?, Atemmuo Da no w? ber? aw?ahy? ato h?"
78,18,?danoa w?b?hy?n totrob?nto no; na mob?ba s? ?d?m a ?d?m di akyire.
78,19,"Na w?b?bue ?soro no, na ab?y? abobo? nkoaa."
78,20,Na w?b?ma mmep? no anante na ab?y? te s? aniso-yerae? ade?.
78,21,"Esi pi s?, Amanehunu-Gya no ad?m,"
78,22,"?b?y? tenabea ama ad?ny?fo? no,"
78,23,A w?b?tena h? mmer? santene mu.
78,24,"W?nnka nwunu-nwunu anaa anomde? biara nnhw?,"
78,25,Gyes? nsuo a ?rehuru hyee-hyeehye anaas? asuk?kyeaa yurukukuo.
78,26,?y? akatua a ?fata.
78,27,"Esi pi s? na w?nnsuro nkontabuo no,"
78,28,Na w?poo Y?n Ns?nkyer?nne? ahoro? no koraa.
78,29,Na Y?atwer? biribiara w? Nwoma bi mu.
78,30,‘Enti mons? asotwe no nhw?: Y?n-nto biribiara mu mma mo ka ateete?.’
78,31,"Esi pi s?, nkunimdie w? h? ma ateneneefo? no:"
78,32,"Aturo a w?agye ho ban ne bobe-mma,"
78,33,"?ne mmabaawa mmaabun a w?n mfie y? p?,"
78,34,?ne nkuruwa a ay? ma abu so?.
78,35,W?nnte kasa-hunu w? mu anaa nkontompo biara:
78,36,Akatua a efiri w’Awurade h? -aky?de? bi a w?de toto won nnwuma ho
78,37,"?soro ahoro? neasaase Awurade, ?ne de? ?w? ne mmienu nt?m no, ?dom-fo? no. W?nni ho kwan s? w?kasa kyer? No."
78,38,"?da no a Honhom no ne soro-ab?fo? no b?gyina w? santene mu no, w?nnkasa, gyes? obi a ?domfo? Nyankopon b?ma no kwan, na de? ?tene nkoaa na ?b?ka no."
78,39,"Saa da no si pi s? ?b?ba. Enti obi a ?p? no, ma ?nhwehw? kwan nk? n'Awurade h?."
78,40,"Nokor?, Y?ab? mo k?k? afa asotwe a ?b?n no ho; ?da no a onipa b?hunu de? ne nsa de adi n’anim kan no, na otiafo? no b?ka s?, ‘?kaa me nko na anka mey? mfuturo k?k?!’"
79,1,"Meka nkur?fo? a w?wura ase?, na w?twe ade? ase na w?twetwe a w?n botae? ne s? ?b?mmem."
79,2,"Na Meka nkur?fo? a w?k? nt?mt?m fa amantam mu,"
79,3,"Na Meka nkur?fo? a w?tu kwan tenten aho?hare mu fa ?po ak?se? so,"
79,4,"Na Meka nkur?fo? a w?ne w?n ho di asie hwehw? nniso?,"
79,5,"Na Meka nkur?fo? a w?y? ntotoe? na w?y? w?n nnwuma yie,"
79,6,"Wei b?si ?da no a asaase a ?woso? no b?woso? no,"
79,7,Na awoso? a ?t? so mmienu b?di n’akyi.
79,8,"Saa da no akoma b?woso,"
79,9,Na w?n ani b?sisi ase -
79,10,"W?ka s?, ‘So w?b?san de y?n ak? y?n kane tebea no mu ampa?"
79,11,‘?de?b?n! ber? a y?ay? nkas?? a apor? mpo no?’
79,12,"W?ka s?, ‘?nne?, ?no b?y? br?guo nsankyire.’"
79,13,"?b?y? nteamu baako p?,"
79,14,Na hw?! w?nom nyinaa b?firi mu aba petee mu.
79,15,Ana Mose abak?s?m no aduru wo h??
79,16,"Ber? a n’Awurade fr?? no w? B?n-hwa kronkron Tuwaa h?, kaa s?,"
79,17,“K? Farao h?; wate atua.
79,18,"“Na ka kyer? no s?, ‘Ana wob?p? s? wonya ahote??"
79,19,‘Na m?kyer? wo kwan ak? w’Awurade h? ama wasuro No.’”
79,20,"Enti ?kyer?? no Ns?nkyer?nne? k?se? no,"
79,21,Nanso ?poo no na ?y?? asobrakye?.
79,22,Afei ?danee ne ho firii Mose ho b?? mm?den tiaa no.
79,23,"Na ?boaboaa ne nkurofoo ano na ?ka too dwa,"
79,24,"Na ?kaa s?, ‘Mene mo Awurade, ?sorosoroni no.’"
79,25,Enti Allah s?? ne mu maa no Daankwamma asotwe ne seisei wiase de? no.
79,26,Emu na adesua a esi pie w? ma nea ?suro.
79,27,Ana mo mm?e? na ?y? den paa anaas? ?soro no a Wasi no?
79,28,Wama ne soro-k? so tententen na ?wiee no p?-y?.
79,29,"Na Way? n’anadwo no esum a ?kata ade? so?, na ?yi n’an?pa firi mu;"
79,30,"?ne asaase no ka ho, na Water?ter? mu."
79,31,"?yi ne nsuo firi mu, ne ne nwura adidibea,"
79,32,"Na mmep? no, ?tintimii w?n den-denden."
79,33,Wei nyinaa y? ahiade? ma mo ne mo nt?te-mmoa.
79,34,"Nanso ber? a atower?nky?m k?se? no b?ba no,"
79,35,"?da no a onipa b?kaekae de? ?dii ho aperedie nyinaa no,"
79,36,Na Amanehunu-Gya no b?da adi ama nea ?hunu.
79,37,"?nne?, obi a ?te atua no,"
79,38,"Na ?sam yi ewiase asetena yi de?,"
79,39,"Amanehunu-Gya no, esi pi s?, ?b?y? ne fie."
79,40,"Nanso obi a ?suro s? ?b?gyina n’Awurade anim, na ?b?kame ne kra afiri ak?nn? b?ne ho no de?,"
79,41,"Esi pi s?, Aheman Turo no na ?b?y? ne fie."
79,42,"W?bisa wo fa D?nhwere no ho s?, ‘Ber? b?n na ?b?ba?’"
79,43,Nanso ?de?n na wow? y? w? ne nkaekae ho?
79,44,?ho nimdi? a ?twa to? no da w’Awurade no so.
79,45,Woy? ?k?k?b?ni de ma obi a ?suro nkoaa.
79,46,"?da no a w?b?hunu no, wob?te nka te s? de? w?anntena ewiase mu gyes? emu anwummer? anaas? n’an?pa bi."
80,1,"?munae na ?danee ne ho k?? nky?n,"
80,2,Efiris? onifurani no baa ne h?.
80,3,"Na ?de?n na ?b?ma wahunu s? ebia ?rehwehw? s? ?b?te ne ho,"
80,4,Anaas? ?b?y? ahw?yie na Nkaekae? no ay? no mfaso??
80,5,Na nea ?y? nt?n na ?mmu hwee no.
80,6,"?no na wo ma no otie,"
80,7,Nanso s? ?b?nya ahote? no nny? asodie a ?da wo so?.
80,8,"Mmom nea ?de aho?hare ba wo h? no,"
80,9,"Na ?suro Nyankopon no,"
80,10,Na wo de? wabu w’ani agu ne so.
80,11,"Dabi, esi pi s?, ?y? Nkaekae? -"
80,12,Enti ma nea ?p? ny? ho ahw?yie -
80,13,?wo animuonyam nwoma t?ter?? so.
80,14,"W?akr?n no, ate ho,"
80,15,W? atwer?fo? nsa mu.
80,16,"W?nom a woy? animuonyamfo?, ateneneefo?."
80,17,?s?e? nka onipa no! s?de? way? boniay?fo? nti!
80,18,?de?n mu na ?b?? no firii??
80,19,Firi awo?-nsuo ko mu! ?b?? no na ?hy?? no agyinae? su;
80,20,"Afei ?y?? kwan no mmer? maa no,"
80,21,Afei ?ma no wu na Wama no damena;
80,22,"Afei, ber? a ?p? no, ?b?nyane no bio."
80,23,Dabi! ?nnya nny?? de? ?hy?? no s? ?ny? no.
80,24,Enti ma onipa nhw? n’aduane
80,25,"S?de? Y?si hwie nsuo mmuso?,"
80,26,Afei Y?pae asaase no mu - pae no yie
80,27,"Afei Y?ma aba nyini w? mu,"
80,28,"?ne bobe ne nnuadewa,"
80,29,?ne ‘z?ituun’ ngo dua ne nkyiresua-mma dua.
80,30,"?ne aturo a w?agye ho ban a w?adua ama emu api,"
80,31,?ne nnuaba ne nhahan momono.
80,32,Ey? mo ahiade? ne mo nt?te-mmoa ahiade?.
80,33,"Na ber? a nteamu a esi aso no b?ba no,"
80,34,"Saa da no na onipa b?dwane afiri ne nua ho,"
80,35,"?ne ne maame ne ne papa ho,"
80,36,"?ne ne yere ne ne mma-mmarima ho,"
80,37,"W?n mu onipa biara, saa da no, b?nya ns?m dodo a ?mma no nnya ate-mu nnhw? afoforo."
80,38,"Saa da no, anim binom b?hyer?n,"
80,39,"Asere, Anigye? mu!"
80,40,"Na anim binom nso, saa da no, b?nya mfuturo w? so,"
80,41,Esum b?kata w?n so.
80,42,W?nom ne nkur?fo? a w?tiaae? na w?y? atirimu?denfo? no.
81,1,"Ber? a w?b?dura awia no ho,"
81,2,"?ne ber? a nsoroma b?sie no,"
81,3,"?ne ber? a w?b?ma mmep? anante? no,"
81,4,"?ne ber? a w?b?gya yoma abere? a w?nyem bosome du h? no,"
81,5,"?ne ber? a w?b?boaboa mmoa-b?yaafo? ano w? faako no,"
81,6,"?ne ber? a w?b?ma ?po-tam ahoro? atene abob? mu no,"
81,7,"?ne ber? a w?de nnipa ahoro? b?ba faako no,"
81,8,"?ne ber? a ab?fra-abaayewa a w?asie no amono no w?b?bisa ?ho as?m no,"
81,9,‘?de?n b?ne nti na w?kum no?’
81,10,"?ne ber? a nwoma ahoro? b?b? apete amansan so no,"
81,11,"?ne ber? a w?b?ma ?soro ada mpan no,"
81,12,"?ne ber? a w?b?ma Egya no ayer? ak? soro no,"
81,13,"?ne ber? a w?de Turo no b?b?n no,"
81,14,?no na ?kra biara b?hunu de? ?de ab?di n’anim no.
81,15,"Na Mefr? nsaase-tam ahoro? a ?sen-s?n h? na ?dwom no adanse?,"
81,16,Monk? so na afei monsie.
81,17,"Na Mefr? adesae? ber? a ?b?sene twa mu no adanse?,"
81,18,"?ne ahomakye ber? a ?hy? ase? home no,"
81,19,"S?, esi pi s?, wei y? adiyis?m a ?baa ?somafo? nimuonyamfo? no so,"
81,20,"Tumi-Difo?, w?atintim no w? Ahen-nwa Awurade no anim,"
81,21,"W?y? sotie ma no, na way? nokwafo? ama asodie no."
81,22,Na mo adamfo no mm?? dam.
81,23,Na esi pi s? ?hunuu No w? ewiem animute? mu.
81,24,Na ?nny? p?p?? w? asie-s?m ho.
81,25,Nanso wei nny? Satan a w?apo no as?m.
81,26,?nne? na ?hene-fa na morek? yi?
81,27,"?nny? hwee s? ?y? Nkaekae? ma ewiase nyinaa,"
81,28,"?w? h? ma mo mu nkur?fo? a w?p? s? w?tene,"
81,29,"Na mma mommp? ade? biara gyes? Allah, ewiase nyinaa Awurade no ap? ansa."
82,1,"Ber? a ?soro mu b?pae no,"
82,2,"?ne ber? a nsoroma b?pete no,"
82,3,"?ne ber? aw?b?ma nsutene atene afa nsu-ka mu no,"
82,4,"?ne ber? a w?b?buebue adamena so no,"
82,5,"?kra biara b?hunu de? ?de adi n’anim, ?ne de? wagya no akyire no."
82,6,"O onipa, ?de?n na ama wo akoko?-duro atia w’Awurade ?d??fo? no,"
82,7,"?no a ?b?? wo, na afei ?wiee wo p?-y? no na afei ?hy?? wo agyinae? a ?tene no?"
82,8,W? honam-su biara a ?p? mu na ?nwonoo wo?.
82,9,"Nanso, mopo Atemmuo no."
82,10,Nanso ahw?sofo? a w?hw? mo so w? h?
82,11,"Atwer?fo? animuonyamfo?,"
82,12,A w?nim de? moy? nyinaa.
82,13,"Nokor?, papay?fo? no b?tena ani-gye? mu;"
82,14,Na esi pi s? atirimu?denfo? no b?w? Amanehunu-Gya no mu;
82,15,W?b?hye w?n w? mu w? Atemmu Da;
82,16,Na w?nntumi nnwane mmfiri mu.
82,17,Na ?de?n na ?b?ma wahunu s?de? Atemmu Da no si te?!
82,18,"Bio, ?de?n na ?b?ma wahunu s?de? Atemmu Da no si te?!"
82,19,"?da no a ?kra biara nnya tumi bi nny? biribi mma ?kra bi no! Na ahy?de? no, saa da no, b?y? Allah dea."
83,1,Nnome nka nkur?fo? a w?de ade? nsusui? a ?so te? ma;
83,2,Nkur?fo? a s? w?regye nsusui? ade? afiri nnipa nkae? no h? a w?gye no ma;
83,3,Na s? w?de nsusui? ade? bi rema ebinom anaas? w?rekari ama w?n a w?te so ma no to sini ma w?n.
83,4,Ana saa nkur?fo? yi nnim s? w?b?nyane w?n aba nkwa mu bio
83,5,"Aba ?da huuhuuhu no mu,"
83,6,?da no a adasamma nyinaa b?gyina ewiase nyinaa Awurade no anim no?
83,7,Dabida! atirimu?denfo? no nwoma w? Sigygyiin mu.
83,8,Na ?de?b?n na ?b?ma wahunu s?de? Sigygyiin si te??
83,9,?y? Nwoma bi a w?atwer? biribiara w? mu.
83,10,"Nnome nka nkur?fo? a w?po nokor? no, saa da no,"
83,11,Nkur?fo? no a w?po Atemmu Da no.
83,12,"Na obiara mmpo, gyes? ?deb?ney?ni omumuy?ni biara,"
83,13,"?no a, s? w?kenkan Y?n Ns?n-kyer?nne? kyer? no a, ?ka s?: ‘Tete adankoma-s?m! ’"
83,14,"Dabi, mmom de? w?ay? anya no na ad?re w?n akoma nkannare."
83,15,"Dabida, esi pi s?, w?b?si w?n kwan afiri s? wab?hunu w?n Awurade w? saa da no."
83,16,"Afei, ?y? ampa s?, w?b?hye w? Amanehunu-Gya no mu,"
83,17,"Afei, w?b?ka akyer? wan s?, ‘Wei ne de? na mopo? no.’"
83,18,"Nanso, esi pi s? ateneneefo? no nwoma no w? ‘Illiyyiin mu."
83,19,Na ?de?n na ?b?ma wahunu ade kor? a ‘Illiyyuun y??
83,20,?y? Nwoma bi a w?atwer? biribiara wo mu.
83,21,W?nom a Onyankopan asa mu ayi w?n no b?di ?ho adanse?.
83,22,"Esi pi s? apapay?fo? no b?wa ani-gye? mu,"
83,23,"W?tete abremp?n nnwa so, a w?re-hw?."
83,24,Wob?hunu anigye? no nhye-r?nne? w? w?n anim.
83,25,"W?b?ma w?n anomnne? a ?ho te? na w?atare ano anom,"
83,26,De? w?de atare ano no b?y? ahwanhwanne? - na wei na ma ap?bianyafo? no mpere nhwehw? 
83,27,"Na w?de Tasniim nsuo na ?b?fra mu,"
83,28,Asuniwa bi a w?nom a w?asa mu ayi w?n no b?nom.
83,29,"Nkur?fo? a w?y? amumuy?fo? af?difo? no, na w?seresere nkur?fo? a w?agye adie no;"
83,30,Na s? w?retwam w? w?n ho a w?b? w?n ani kyer?-kyer? w?n ho.
83,31,Na s? w?san k? w?n abusuafo? h? a w?k? no ahomeka mu;
83,32,"Na ber? a w?hunuu w?n no, w?kaa s?, ‘Esi pi s? weinom ne ayerafo? no!’"
83,33,Nanso w?nnsomaa w?n s? w?ny? w?n so ahw?sofo?.
83,34,"Enti, saa da yi, agyidifo? no na w?b?sere atiafo? no,"
83,35,"W?tete abremp?n nnwa so, a w?re-hw?."
83,36,Enti ?nny? atiafo? no akatua a ?s? wan w? ade? a na w?y? no ho ara ne no?
84,1,"Ber? a ?soro b?pae ama emu ate? no,"
84,2,Na ?b?y? aso ama n’Awurade - na wei y? nhy? ma no -
84,3,"Na ber? a w?b?ter?ter? asaase mu,"
84,4,"Na ?b?yi de? ?w? ne mu nyinaa apuie, na ay? honn no;"
84,5,Na ?b?y? aso ama n’Awurade na wei y? nhy? ma no -
84,6,"O wo onipa, worepere k? w’Awurade h?, mpere denden; ?nne? esi pi s? wob?k? ak?hyia No."
84,7,"?nne?, nea w?de ne nwoma a ne ho ns?m wo mu b?ma no w? ne nsa nifa mu no,"
84,8,"?nnky? biara ?b?nya nkontabuo a ?y? mmer?,"
84,9,Na ?b?san ak? ne fiefo? h? ahurisi-die mu.
84,10,"Mmom, nea w?de ne nwoma a ne ho ns?m w? mu b?ma no n’akyi no,"
84,11,"?nnky? biara ?b?fr? ahwehw? ?s?e?,"
84,12,Na ?b?hye w? Egya a ayer? huren mu.
84,13,"Nokor?, wei ansa no, na ?te nkwa mu anigye? mu w? n’abusuafo? mu."
84,14,?no de? ?dwenee s? ?nnsan nk? Nyankopon h?.
84,15,"Dabi, mmom, n’Awurade no hunu no yie paa."
84,16,"Enti Mefr? anwummer? kanea a ?bob? n’ani na ?hyer?n no adanse?, "
84,17,"?ne adesae? ne de? ?dura ho nyinaa,"
84,18,"?ne bosome no ber? a ?y? mua no,"
84,19,"S?, s? ?te? biara, mob?firi tebea baako mu ak? fofor? mu."
84,20,"Enti ?de?n as?m na ?ma w?nnye nnie,"
84,21,Na s? w?kenkan Kur’aan no kyer? w?n a w?mm? w?n mu ase mmfa w?n anim mmutu-butu f?m ahobrase? mu;
84,22,"Mmom, nkur?fo? a w?nnye nnie no po ns?m no."
84,23,Na Allah nim de? w?de sie fee w? w?n akoma mu.
84,24,Enti fa asotwe yaaya no ho kase?b? ma w?n.
84,25,"Nanso nkur?fo? a w?gye die na w?y? nnwuma pa no de?, w?b?nya akatua a ?to? nntwa da."
85,1,"Meka ?soro no a ?w? nsoroma aban-tenten no,"
85,2,"Na Meka B?hy? Da no,"
85,3,"Meka ?dansedifo? no, ?ne nea w?adi ne ho adanse? no."
85,4,Nnome nka Amena Nkur?fo? no 
85,5,Egya no a wade akuade? ahy?m 
85,6,"Ber? a na w?te ho no,"
85,7,Na w?dii de? w?de y?? agyidifo? no ho adanse?.
85,8,"Na w?nntan w?n hwee ho ka s? w?gye Allah, ?tumfo? no a ?fata ay?yie no di nti,"
85,9,Nea ?soro ahoro? no ne asaase no mu ahennie y? Ne dea no; na Allah y? ?danseni w? ade? nyinaa so.
85,10,"Nkur?fo? a w?teetee agyidifo? mmarima ne agyidifo? mmaa no, na afei w?annya nnuhuu no, esi pi s? de? ?w? h? ma w?n ne Amanehunu-Gya asotwe no, na ?hye? asotwe no w? h? ma w?n."
85,11,Nanso nkur?fo? a w?gye die na w?y? nnwuma pa no b?nya Aheman Turo no a nsutene nenam mu no. ?no ne nkunimdie k?se? no.
85,12,"Esi pi s?, w’Awurade ns?mu ano y? den."
85,13,?no ne Nea ?hy?? ase? na ?san si mm?e? no so bio no.
85,14,Na ?no ne B?nefaky?fo? paa no a ?y? ?d?fo? no;
85,15,"Ahennwa no Wura no, ani-muonyam Wura no;"
85,16,Nea ?y? de? ?p? nyinaa p?s?? no.
85,17,Ana asraafo-d?m no ho abak?s?m aba wo h??
85,18,Farao ne Samuud d?m no?
85,19,Nanso nkur?fo? a w?nnye nnie no t?k? nokor? ntiae? so.
85,20,Na Allah atwa w?n ho ahyia w? kwan a w?nnhunu so.
85,21,"Mmom, ?y? animuonyam Kur’aan."
85,22,A ?w? atwer?-pono a w?ab? ?ho ban yie so.
86,1,Meka ?soro ne An?pa Nsoroma no -
86,2,Na ?de?b?n na ?b?ma wahunu de? An?pa Nsoroma no y??
86,3,?no ne nsoroma no a ?hyer?n na ?wow? no -
86,4,?kra biara nni h? a ?nni ?hw?sofo? w? ne so.
86,5,Enti ma onipa nsusu ho s? ?de?n na w?de b?? no.
86,6,"W?b?? no firii nsuo a epuie punkum mu,"
86,7,A efiri adi firi asene ne koko? nkas?? no nt?m.
86,8,Esi pi s? ?w? tumi s? ?de no san ba nkwa mu bio
86,9,?da no a w?b?bue asie-s?m nyinaa so? no.
86,10,"?nne?, ?nnya aho?den ne ?boafo? biara."
86,11,"Meka ?soro ahoro? no a ?san so (de nsuo) ba no,"
86,12,Na Meka asaase no a emu bue ma afifide? puiepuie mu no.
86,13,"Esi pi s?, ?y? as?m a w?ab? no p? p?s??,"
86,14,Na ?nny? kasa hunu.
86,15,"Ampa ara s?, w?rehyehy? ?p?-b? bi."
86,16,"Na, Me nso, Merehyehy? nsi-ani p?-b? bi."
86,17,Enti ma atiafo? no mmer?. Ei ma w?n mmer? kumaa bi.
87,1,"Tontom w’Awurade no din, ?soro-soroni no,"
87,2,"Nea ?b? ade? na ?wie no p?-y? no,"
87,3,"?ne Nea ?hyehy? na ?kyer? kwan no,"
87,4,"?ne Nea ?ma afifide? puiepuie adidibea no,"
87,5,"Na afei ?ma no y? tuntum, nwura a apor? no."
87,6,"Y?b?kyer? wo Kur’aan no, na wo wer? mmfiri,"
87,7,Gyes? de? Allah p?. Esi pi s? ?nim petee ne de? esie mu.
87,8,Na Y?b?ma w’ahiade? biara nya ay? mmer? ama wo.
87,9,Enti k? so kaekae won; esi pi s? nkaekae? ho w? mfaso?.
87,10,Obi a ?suro no ?nnky? biara ?b?y? ahw?yie;
87,11,"Nanso ti-b?nefo? no b?dane ne nky?m ak?,"
87,12,Nea ?fata no ne s? ?b?k? Egya k?se? no mu.
87,13,"Afei, ?no a ?nnwu w? mu, ?no nso a ?nnya nkwa."
87,14,"Nokor? ni, obi a ?b?te ne ho no, ?no na ?nya nk?so? kann no."
87,15,Na ?kaekae n’Awurade din na ?y? As?re no.
87,16,"Nanso mopene ewiase asetena yi mmom,"
87,17,W? aber? a Daankwamma no na ?y? paa na ?ka h?.
87,18,?y? nokor? s? wei ara na wokyer?-kyer?? no w? Ns?mpa a edii kan no mu -
87,19,Abraham ne Mose Ns?mpa no.
88,1,Ana atower?nky?m a ?bunkam so? no ho amaneb? aba wo h??
88,2,Anim binom b?si ase saa da no;
88,3,"W?y? adwuma-den, w?br?."
88,4,W?b?wura Egya a ?rehye? mu;
88,5,Na w?b?ma w?anom afiri nsuniwa a ?rehuru mu;
88,6,"W?nnya aduane biara gyes? nhahan a awo?, ?nwono, na ?y? nkas??-nkas??, "
88,7,"?no a ?mma k?se?, ?no nso a ?nnwo-dwo ?k?m ano."
88,8,"Na anim binom nso b?kyer? anigye? saa da no,"
88,9,"W?n ani b?gye w?n nnwuma ho,"
88,10,"W? Turo a ?kr?n no mu,"
88,11,Wonnte kasa hunu biara w? mu;
88,12,"Emu na nsuniwa a ?de mmirika w?,"
88,13,"Emu na abremp?n nnwa a ?kr?n w?,"
88,14,"?ne nkuruwa a w?de asisi yie,"
88,15,"?ne ntoma mmoto-mmoto a w?a-hyehy? no f??f??f?,"
88,16,?ne ntoma-k?t? a w?ater?ter? mu s?de? ?s?.
88,17,"Ana w?nnhw? yoma, s?de? w?ab? no?"
88,18,"?ne ?soro nso, s?de? w?asi ama so??"
88,19,"?ne mmep? nso, s?de? ase? a?intim?"
88,20,"?ne asaase nso, s?de? w?ater?ter? mu?"
88,21,"Enti tu fo, ?firis? woy? fotufo? ampa;"
88,22,Wonny? w?n so ?hw?sofo?.
88,23,"Nanso nea ?b?dane ne ho ak? na watia no,"
88,24,Allah de asotwe k?se? paa no na ?b?twe n’aso.
88,25,"Esi pi s?, Y?n nky?n na w?n nsankyire w?,"
88,26,"Afei, esi pi s?, Y?n na ?w? h? ma Y?n s? Y?fr? w?n ma w?bu w?n nkonta."
89,1,"Meka Ahomakye no,"
89,2,"?ne Anadwo Du no,"
89,3,"?ne de? w?ky? mu p? a ?y? yie, ne de? ?nny? yie no,"
89,4,"?ne anadwo no ber? a ?twe k? n’awie? no,"
89,5,Enti adansedie a ?y? den nni mu mma obi a ?w? ntease??
89,6,Ana wonnhunuu s?de? w’Awurade ne ‘Aad-fo? si dii? 
89,7,"Iram abusua no, w?nom a w?w? adan atenten no,"
89,8,"Adan te s? w?n de? no, na w?nnsii bi nnii kan w? nsaase no mu,"
89,9,"?ne Samuud a na w?tu mmotan mu w? b?nhwa no mu,"
89,10,"?ne Farao, nsraban a w?abob?m wura no?"
89,11,W?nom a w?y?? amumuy? w? nsaase mu no.
89,12,Na w?y?? basabasay? pii w? mu no.
89,13,Afei w’Awurade no maa asotwe abaa b?? w?n so.
89,14,"Esi pi s?, w’Awurade no gu so w?n,"
89,15,"Onipa de?, s? n’Awurade s? no hw? na ?ma no animuonyam na ?de adom ahoro? ma no a, ?ka s?, ‘M’Awurade ahy? me animuonyam.’"
89,16,"Nanso s? ?s? no hw? na ?ma n’ak?nhomab?de? nya mu y? den ma no a, ?ka s?, ‘M’Awurade agu m’anim ase.’"
89,17,"Dabi, mmom monnhy? agyanka animuonyam,"
89,18,Na monnkamfo nnkyer? mo ho mo ho s? w?ma ahiafo? aduane.
89,19,"Na modi nnipa foforo adedie pasapasa,"
89,20,"Na mod? ahonyade?, ?d? a ?boro so?."
89,21,"Dabida, ber? a w?b?si asaase no ama no ayam fek?? no;"
89,22,Na w’Awurade b?banasoro-ab?fo? no b?to santene a santene no bi da bi akyi no;
89,23,"Na w?de Amanehunu-Gya b?ba ama no ab?n saa da no; saa da no, na onipa b?kae, nanso mfaso? b?n na nkaekae? no b?y? ama no?"
89,24,"?b?ka s?, ‘O mennue, s? anka, mey?? nnwuma papa bi too h? maa me nkwa a ?wo hayi a!'"
89,25,"Enti saa da no obiara nni h? a ?b?tumi atwe aso te s? N’asotwe no,"
89,26,Na obiara nni h? a ?b?tumi akyekyere te s? Ne nkyekyere?;
89,27,"Na wo, O ?kra a wow? asomdwoe? mu!"
89,28,San k? w’Awurade h? ber? a wani agye Ne ho na ?no nso ani agye wo ho.
89,29,"Enti hy?ne mu ka Me nkoa a Masa mu ayi w?n no ho,"
89,30,Na hy?ne Me Turo no mu.
90,1,Mede saa kurop?n yi di nse yereke-tee-
90,2,Na saa kurop?n yi mu na wote? -
90,3,"Na Mede ?wofo? ne de? ?wooe? no di nse,"
90,4,"Esi pi s?, Y?b?? onipa s? ?m?hyia ahokyer?."
90,5,Ana ?dwene s? obiara nni ne so tumi?
90,6,"?ka s?, ‘Mas?e agyapade? dodo paa.’"
90,7,Ana ?dwene s? obiara nnhu no?
90,8,"Ana ?nny? Y?n na Y?ama no ani mmienu,"
90,9,?ne t?kr?ma ne ano-fafa mmienu?
90,10,Na Y?kyer?? no animuonyam kwan mmienu a ?foro k? soro.
90,11,Nanso wanni ‘Akabah’ kwan no akyi.
90,12,Na ?de?n na ?b?ma wahunu adekor? a ‘Akabah’ y??
90,13,?no ne s? w?b?gyae ?d?nk? ama wade ne ho.
90,14,Anaas? w?b?ma aduane w? ?k?m da mu
90,15,"De ama agyanka a ?y? obusuani,"
90,16,Anaas? ohiani a oda mfuturo mu.
90,17,"Bio, ?w? s? ?ka nkur?fo? a w?agye adie ho, na w?tu w?n ho fo w? nt?k?so? ho na w?tu w?n ho fo w? ahumm?bor?-y?ho."
90,18,Weinom ne nsa nifa nkur?fo? no.
90,19,"Nanso nkur?fo? a w?tia Y?n Ns?n-kyer?nne? ahoro? no, w?nom ne nsa benkum nkur?fo? no."
90,20,W?n so na egya a w?aboa ano b?foro afa.
91,1,"Meka awia no ne ber? a ?hy? ase? hyer?n no,"
91,2,"Na Meka bosome no, ber? a edi (awia no) akyi,"
91,3,"Na Meka adekye? ber? a eyi n’animuonyam adi no,"
91,4,"Na Meka adesae? ber? a ?twe nkataso? w? ?so no,"
91,5,"Na Meka ?soro ne de? w?de y??e? no,"
91,6,"Na Meka asaase ne ne nter?mu a w?ater?ter? mu no,"
91,7,Na Meka ?kra ne ne p?-y? a w?ay? no no-
